Topic,Sentiment,TweetId,TweetDate,TweetText
google,irrelevant,126534648800096256,Wed Oct 19 05:46:25 +0000 2011,Echelon Quality Management System pdf ebook:  http://t.co/OudMwlne #google
twitter,positive,126879785908580352,Thu Oct 20 04:37:52 +0000 2011,Gotta love #Twitter - shit goes round the World like lightning-on-speed...
apple,negative,125863232249405440,Mon Oct 17 09:18:27 +0000 2011,Is it me or does my #iPhone run slower since the #iOS 5 update? @apple @Verizon
twitter,irrelevant,126865410598502400,Thu Oct 20 03:40:45 +0000 2011,MI NOVIA Y COSTUMBRE DE DEJARME DE SEGUIR EN #TWITTER JAJJAA
apple,neutral,125260105154437121,Sat Oct 15 17:21:50 +0000 2011,@apple in Austin:  domain location - umbrellas are nice but being staffed properly would be better.
twitter,neutral,126879028706672640,Thu Oct 20 04:34:52 +0000 2011,@StaceHendrix Pls let us know if you need help w/ music marketing promo. We got #Twitter & #Youtube on lock. http://t.co/EWFffl35
twitter,neutral,126881136398962688,Thu Oct 20 04:43:14 +0000 2011,Lls. && im actually tlkin about #twitter
twitter,neutral,126863216046374912,Thu Oct 20 03:32:02 +0000 2011,@Angelique_lique yooo my nigga i sooo blowed i forgot bout #twitter but im bkkkkkk
twitter,irrelevant,126872084679892993,Thu Oct 20 04:07:16 +0000 2011,Que buenas frases que hay en #twitter me parece que voy a hacer un libro! jaja
microsoft,neutral,126561428319649793,Wed Oct 19 07:32:50 +0000 2011,#Microsoft's Steve Ballmer attacks #Android phones (Telegraph) - http://t.co/9wbIy1Er
microsoft,neutral,126592300070608896,Wed Oct 19 09:35:30 +0000 2011,CLOUD NEWS - Infosys boosts its cloud solution with Microsoft partnership - http://t.co/RNHzqjGR - @Infosys #cloud #microsoft #azure
google,positive,126534770095169536,Wed Oct 19 05:46:54 +0000 2011,"Took me months to decide, but tonight I have chosen #google over Amazon S3 for image storage solution."
google,irrelevant,126490998816768001,Wed Oct 19 02:52:58 +0000 2011,"Παει κ η #google ! Αποθανε!? ""The server encountered an error and could not complete your request"""
google,positive,126510977335300096,Wed Oct 19 04:12:22 +0000 2011,@VentureBeat I like the #google virtual bookcase thank you for sharing
apple,positive,125925618486489088,Mon Oct 17 13:26:21 +0000 2011,Been off twitter for a few days as I smashed my iPhone but @apple were very nice and gave me a new one :)
google,neutral,126522978971299840,Wed Oct 19 05:00:03 +0000 2011,Do the Creep #ahh @JokeAholic_P and @AmiraAldewick #google+dates
apple,neutral,126358012343492608,Tue Oct 18 18:04:32 +0000 2011,RT @hofmania: I just paid someone to wait in line at the @apple store this morning for me on @zaarly #putapriceonconvenience #iphone htt ...
google,negative,126492741764005890,Wed Oct 19 02:59:54 +0000 2011,We need dates! #google #samsung #launchfail
microsoft,neutral,126793516398546945,Wed Oct 19 22:55:04 +0000 2011,TechNet Blogs- Technical Overview of #DuetEnterprise for #Microsoft #SharePoint and #SAP http://t.co/o9V1J49v
microsoft,neutral,126563374384422912,Wed Oct 19 07:40:34 +0000 2011,"Microsoft CEO says company got ""lucky"" when Yahoo deal fell apart #microsoft #steveballmer http://t.co/8fxt1ef8 #microsoft"
apple,irrelevant,126367728754884609,Tue Oct 18 18:43:08 +0000 2011,Chill lol RT @apple: 😂😂😂😂😂😂😂😂 RT @Styl_Standin: What is imessage??
apple,positive,125562428200202240,Sun Oct 16 13:23:10 +0000 2011,RT @deb_lavoy: the nice guy at the @apple store replaced my phone gratis when I showed him the hairline  crack on the screen. thanks @apple
google,negative,126502274204831744,Wed Oct 19 03:37:47 +0000 2011,"Ice cream sandwich, really #google?"
twitter,irrelevant,126862308302532608,Thu Oct 20 03:28:25 +0000 2011,El #twitter ha cambiado mi vida!
twitter,irrelevant,126870919590330369,Thu Oct 20 04:02:39 +0000 2011,#Twitter Off A Mimir Tempranitoo Muahh Los Quiero A Todos Que Duerman bn
microsoft,neutral,126508567053340672,Wed Oct 19 04:02:47 +0000 2011,RT @neon_ness: Yahoo Profit Drops 26 Per Cent! http://t.co/Jd3X8SGM #yahoo #microsoft
apple,neutral,125588587180863489,Sun Oct 16 15:07:07 +0000 2011,"@Apple store dude ""i hear an accent where ru from?"" me ""no from ct, but ur not 1st 2 tell me that"" dude ""maybe its... http://t.co/93Ztje8p"
microsoft,neutral,126749618229878784,Wed Oct 19 20:00:38 +0000 2011,Microsoft Roslyn CTP is finally out...Check it out http://t.co/cSTAnsLF #roslyn #visualstudio #compiler #csharp #net #microsoft
twitter,neutral,126867371364319232,Thu Oct 20 03:48:33 +0000 2011,@IamTinaThompson @JudgeGregMathis is on #twitter also!!
google,negative,126507644742672384,Wed Oct 19 03:59:07 +0000 2011,"Now, really #google how hypocritical is this? http://t.co/6nHuYFeh #analytics"
apple,negative,125994596336533504,Mon Oct 17 18:00:27 +0000 2011,Lies @apple. the battery on this new iPhone4S is definitely not any better.
google,neutral,126509922505596928,Wed Oct 19 04:08:10 +0000 2011,"#Android #Google ICS Has Completely Revamped Your Contacts Into The ""People"" app http://t.co/QDoGji0U #DhilipSiva"
google,irrelevant,126487783077449728,Wed Oct 19 02:40:12 +0000 2011,RT @twandroid: Le baromètre est inclus dans le Galaxy Nexus #google #nexusprime
twitter,neutral,126875805505691648,Thu Oct 20 04:22:03 +0000 2011,RT @Lecko_alx: My #twitter age is 2 years 94 days 1 hour 40 minutes 33 seconds. Find out yours at http://t.co/spItzFcx #twittertime
google,positive,126488863374983168,Wed Oct 19 02:44:29 +0000 2011,"The new camera app along with the ""zero delay"" camera on the Galaxy Nexus is very nice! #Google #Android #ICS"
twitter,neutral,126863772877996034,Thu Oct 20 03:34:15 +0000 2011,I just installed Twidroyd for #Twitter on my #Android Phone - It's #Free and you can mute users :) http://t.co/JlrUWRf6
microsoft,positive,126749591956762624,Wed Oct 19 20:00:32 +0000 2011,RT @bmann Awesome! @TommyLee is moving to #Vancouver as Dev Evangelist for #Microsoft - we finally get a local
microsoft,positive,126553559847288832,Wed Oct 19 07:01:34 +0000 2011,"@guardiantech I love the ""And now it is looking to China:"" Apple funds sweatshops there while Gates funds a foundation #apple #microsoft"
google,positive,126494838689513473,Wed Oct 19 03:08:14 +0000 2011,So glad #Google adopted a design philosophy for #Android 4.0 a.k.a It shows soooo much! This is the polish I've been waiting for!
twitter,positive,126879662851887104,Thu Oct 20 04:37:23 +0000 2011,@LuCkY_2_HaVe #Twitter
google,positive,126505187752943616,Wed Oct 19 03:49:21 +0000 2011,"Mmm... #SmarterPhone RT @Android: Introducing Ice Cream Sandwich, the delicious new version of Android: http://t.co/AXl2K1Gs #ICS #google"
apple,negative,126324389741473792,Tue Oct 18 15:50:56 +0000 2011,@Steelo254 yea! I pre-order through @apple and they sorry too just like #AT&T
twitter,neutral,126863975223795712,Thu Oct 20 03:35:03 +0000 2011,Good night #Twitter and #TheLegionoftheFallen.  5:45am cimes awfully early!
twitter,positive,126858477942476800,Thu Oct 20 03:13:12 +0000 2011,RT @ahhfuckitsguss: #twitter can be so useful on letting out your feeling when you cant in the real world .
google,positive,126496155856142336,Wed Oct 19 03:13:28 +0000 2011,"""@SamsungMobileCA: Raise your hand if you now want an #Android4 #IceCreamSandwich powered #GALAXYNexus phone! #Google #Samsung""-I do!"
google,irrelevant,126494156368523267,Wed Oct 19 03:05:31 +0000 2011,Hinweis: Linkbuilding Kurs kostenlos  http://t.co/pwldYXVE #google
microsoft,neutral,126779783760723968,Wed Oct 19 22:00:30 +0000 2011,#Microsoft learning all day long-For FREE-SpecTECHular San Antonio. Register?uick. November 10 - http://t.co/GinBVlSK
apple,negative,126075115686465536,Mon Oct 17 23:20:24 +0000 2011,Have never had such poor customer service at @Apple before! What happened? (@ Apple Store w/ 2 others) http://t.co/GKlXMUi6
apple,neutral,126405911697817600,Tue Oct 18 21:14:52 +0000 2011,"Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/XVcch6Os #PampersHelloApps"""
apple,irrelevant,126270990459219968,Tue Oct 18 12:18:44 +0000 2011,"So ya my ITunes is in Japanese???
@apple
#lostasamothafucka"
google,positive,126498734409396224,Wed Oct 19 03:23:43 +0000 2011,Thanks Android for admitting you're ugly. New font is a good start! #ics #google
twitter,irrelevant,126875401887821825,Thu Oct 20 04:20:27 +0000 2011,"#Tecnologia, sabias que #twitter genera 250 millones de publicaciones al día http://t.co/CA2dK0xH"
apple,irrelevant,126391727408947200,Tue Oct 18 20:18:30 +0000 2011,Dancing bear @apple store Lincoln center http://t.co/XBmjUpMq
twitter,irrelevant,126869683449233408,Thu Oct 20 03:57:44 +0000 2011,@Unipamplona las clases empiezan el 24 de octubre ?... Espefifiquen en los 140caracteres del #twitter no coloquen enlaces que no abren..
microsoft,neutral,126514963924787201,Wed Oct 19 04:28:12 +0000 2011,"The way you can understand
all of the social media
is as the creation of
a new kind of public space.  #MICROSOFT"
microsoft,irrelevant,126785377863340033,Wed Oct 19 22:22:44 +0000 2011,"""Il colpo di genio è stato iTunes non l'iPod in sé"". Quello che #Google e #Samsung non possono capire, tanto meno #Microsoft #sapevatelo"
microsoft,positive,126603756971360256,Wed Oct 19 10:21:02 +0000 2011,"RT @bestpantsTen: http://t.co/P4m8xvaz #iPads less desired than #Windows tablets, says study #Apple #Microsoft #MS"
twitter,neutral,126869448069095424,Thu Oct 20 03:56:48 +0000 2011,"Its 11:56 &amp;, im going to sleep now &gt;.&lt; O&#39;well :) good night #Twitter ."
apple,irrelevant,126001383869644800,Mon Oct 17 18:27:25 +0000 2011,RT @IsmaelLaRosa: En la tienda de @Apple WoooooW Que legado dejaste #SteveJobs iAdmire U. Está Repletoooo iFull LOL
google,irrelevant,126510558764736513,Wed Oct 19 04:10:42 +0000 2011,"Para los que tenemos un #GalaxySII, no se preocupen... está 99% confirmado que tendremos #Android 4.0 en este GRANDIOSO terminal. #Google"
twitter,neutral,126872338158452736,Thu Oct 20 04:08:17 +0000 2011,"even if I skip the newspaper, I don't worry coz I get all news updates at #Twitter. :)"
microsoft,irrelevant,126679552310251521,Wed Oct 19 15:22:13 +0000 2011,#Microsoft anuncia nuevos títulos de “juegos educativos” http://t.co/etbab2UJ
apple,negative,126054048972537856,Mon Oct 17 21:56:41 +0000 2011,"Where is my iPhone!?!?!?!
@apple"
twitter,irrelevant,126863579914829824,Thu Oct 20 03:33:29 +0000 2011,mm but yeo .. #twitter .. free up @_tashaaiWESTEND ! free up @_tashaaiWESTEND ! free up @_tashaaiWESTEND !
google,positive,126488933772169216,Wed Oct 19 02:44:46 +0000 2011,"RT @Mrgareth: ""Top Three 'playing nice' scores were #Google, #Salesforce and #Xero"" in @itnews_au ""Which #Clouds Play Nice"" report: http ..."
twitter,irrelevant,126857736238530560,Thu Oct 20 03:10:15 +0000 2011,Vamos a ver que esta ofreciendo #Twitter
apple,neutral,125315263183851521,Sat Oct 15 21:01:01 +0000 2011,So @apple changed the look of their on/off toggle. I wonder how long it will take for all the hip web apps to follow...
microsoft,neutral,126507878382174208,Wed Oct 19 04:00:03 +0000 2011,"@bsteelooper: I vouched for you in #programmer, #microsoft engineer, and #ethical hacker on Connect.Me http://t.co/HIJqPBso"
google,neutral,126489489328705536,Wed Oct 19 02:46:58 +0000 2011,"how come when #google talks about their #android camera app it's boring, but when #apple does it's ZOMG!!!1"
microsoft,irrelevant,126794558456610816,Wed Oct 19 22:59:13 +0000 2011,"http://t.co/h1IH7FN6 مايكروسوفت تقوم بتطوير تقنية تمكنك من استخدام يدك كهاتف

#Technology #Microsoft #NeW"
microsoft,irrelevant,126615672351498240,Wed Oct 19 11:08:23 +0000 2011,#Avanade staat op 16 in de top 100 financieel krachtigste IT bedrijven! Boven moederbedrijven #Microsoft en #Accenture! http://t.co/z5k7qgux
apple,neutral,126105175294357505,Tue Oct 18 01:19:51 +0000 2011,"Hey @twitter and @apple, this is pretty dumb. http://t.co/kubkPO0T"
microsoft,irrelevant,126764341784625152,Wed Oct 19 20:59:08 +0000 2011,#Microsoft ¿Eres uno de los millones de usuarios en r#iesgo de sufrir un ataque de #malware de... http://t.co/eJkelj3l ➨ @MicrosoftLatam
google,neutral,126502626085969920,Wed Oct 19 03:39:11 +0000 2011,#Android #Google Google updates Nexus site with Galaxy Nexus details http://t.co/BeckhmA1 #DhilipSiva
google,negative,126490750958567424,Wed Oct 19 02:51:59 +0000 2011,#Google People app...the next revolution in stalking.
twitter,neutral,126873420192423936,Thu Oct 20 04:12:35 +0000 2011,#Twitter Introduces Free Twitter Web Analytics Tool http://t.co/HdLjWzaw via @HubSpot #reporting
google,neutral,126495001868906496,Wed Oct 19 03:08:53 +0000 2011,"Sucks that I just threw down $3 for a panorama app when #ICS will have it as standard. Oh #Google, you pleasant bastards, you!"
google,neutral,126517947329036288,Wed Oct 19 04:40:03 +0000 2011,HTC on ICS: 'reviewing its features and functionality to determine our upgrade plans' http://t.co/UdkGr3Cb  #android #google
google,neutral,126510393114898432,Wed Oct 19 04:10:02 +0000 2011,Galaxy Nexus #GalaxyNexus #Android #Google http://t.co/AWJHxwGT #followme
google,irrelevant,126491323774672896,Wed Oct 19 02:54:16 +0000 2011,"viva #Microsoft o #google para e copiar a #apple e copia o #wp7 de tao bom que é. Incrivel como a interface metro esta ali,"
google,irrelevant,126502150472871937,Wed Oct 19 03:37:17 +0000 2011,RT @tecnoclips: #Google lanza #Android 4.0 http://t.co/NZ494v4h también conocido como Ice Cream Sandwich y Samsung lanza el Galaxy #Nexus
google,irrelevant,126531989846241280,Wed Oct 19 05:35:51 +0000 2011,نتائج مؤتمر قوقل وسامسونج: جهاز سامسونج جالكسي نكسوس 1.2دول كور وشاشة 4.65 إتش دي، نظام تشغيل قوقل أندرويد 4.0، #Samsung #Google #Android
twitter,irrelevant,126858034466131969,Thu Oct 20 03:11:26 +0000 2011,Nunca comprendí para que sirve el #Twitter
google,neutral,126487807156944899,Wed Oct 19 02:40:17 +0000 2011,"Ha! The demo fail is still resonating.. Kinda funny, but on a global scale. Cool feature, though! #android #google #galaxynexus"
microsoft,irrelevant,126573784961527808,Wed Oct 19 08:21:56 +0000 2011,#SPOED! Op zoek naar een #Support #Engineer!  #HBO #Microsoft #sharepoint #SQL! Ben jij analytisch/klantgerich… (cont) http://t.co/RCaS7Kph
microsoft,neutral,126591072884359168,Wed Oct 19 09:30:38 +0000 2011,#Microsoft #SCVMM #2012- Session by @virtualfat - all u need to know about the new 2012 version. #e2evc Register http://t.co/eZBtVm9Z
google,positive,126489671730597888,Wed Oct 19 02:47:42 +0000 2011,Camera app now has Panorama capabilities! #Google #Android #ICS
google,irrelevant,126533452618137600,Wed Oct 19 05:41:40 +0000 2011,#Google lanserar #Android 4.0 / Ice Cream Sandwich med tillhörande SDK: http://t.co/U62wsEoU
twitter,irrelevant,126882470703529985,Thu Oct 20 04:48:33 +0000 2011,Estoy dando clases de #twitter @jasaro10
apple,neutral,126257394622808064,Tue Oct 18 11:24:43 +0000 2011,"Been MIA from Twitter.. But now Tweeting from my new @apple iPhone! :) #finallycool #notreally well, It IS ..I'm not :) #stilllearning"
google,irrelevant,126490918885920768,Wed Oct 19 02:52:39 +0000 2011,#kikitoutdur devant ICS #google #nexusprime
twitter,neutral,126867680966881280,Thu Oct 20 03:49:46 +0000 2011,these #chickz on #twitter stay with they #mommy
twitter,neutral,126854358817181696,Thu Oct 20 02:56:50 +0000 2011,"Log off #Facebook On #Twitter , But I Think i'm bout to going to sleep..."
google,neutral,126505359161573377,Wed Oct 19 03:50:02 +0000 2011,Is Google Analytics Reverse-Engineering Facebook?: http://t.co/mJHRoa7L #google #facebook #media #digitalstrategy
twitter,negative,126867876115259394,Thu Oct 20 03:50:33 +0000 2011,dear @twitter / #twitter FIX YOUR SHIT. we cant see our retweets or mentions!
microsoft,irrelevant,126643786557296640,Wed Oct 19 13:00:06 +0000 2011,Nuevo #Microsoft #PocketTouch (para usar el telefono sin sacarlo del bolsillo)  http://t.co/0LdAVDnj
google,positive,126492628152889344,Wed Oct 19 02:59:27 +0000 2011,"iphone users i reaaly feel sorry for you after i saw ice-cream sandwich #Android today, #Google #apple #Android #iPhone"
apple,neutral,125640679325052929,Sun Oct 16 18:34:06 +0000 2011,"“@42Hermy: @Reddclay81 now that were done prasing @Apple 's #iOS5

Everyone go subscribe to notsosuperpro! #shamlessselfpromotion”"
twitter,neutral,126870706943295489,Thu Oct 20 04:01:48 +0000 2011,#goodnight #twitter
google,neutral,126497339933327360,Wed Oct 19 03:18:10 +0000 2011,#Google announces #NFC-based #Android Beam for sharing between phones http://t.co/zYKEr3ax via @engadget
google,neutral,126512932933734402,Wed Oct 19 04:20:08 +0000 2011,#Android #Google First Official Galaxy Nexus / Ice Cream Sandwich Promo Video With Feature Highlights... http://t.co/LtrC34VG #DhilipSiva
google,irrelevant,126534037929074688,Wed Oct 19 05:44:00 +0000 2011,Das neue #Google #Galaxy #Nexus haut mich nicht so sehr vom Hocker. Ist meiner Meinung nach nur ein wenig besser als das #SGS2.
microsoft,negative,126628406258450432,Wed Oct 19 11:58:59 +0000 2011,Screened by RepRisk – #Microsoft will undergo trial for its alleged anti-competitive practices @Microsoft
apple,negative,126088404084588546,Tue Oct 18 00:13:12 +0000 2011,@zombiebomber have been on the phone with @verizonwireless and @apple pretty much ever since then. Really annoyed.
apple,neutral,126091878469869568,Tue Oct 18 00:27:01 +0000 2011,@ATTCustomerCare @att @apple I already have an ATT wireless line. Can I buy a factory unlocked iPhone 4S with my contract?
microsoft,neutral,126642532863049728,Wed Oct 19 12:55:07 +0000 2011,#OmniTouch Projector (which is supported by #Microsoft ) Turns Anything Into a Touchscreen http://t.co/9yt5Y9Ab aracılığıyla @geekosystem
google,irrelevant,126492010864574464,Wed Oct 19 02:57:00 +0000 2011,"Android Beam: Compartilhamento de aplicativos, links, multimidia e contatos via NFC  #icecreamsandwich #galaxynexus #google #samsung"
microsoft,neutral,126690445119070210,Wed Oct 19 16:05:30 +0000 2011,Steve Ballmer slams Android #microsoft #steveballmer http://t.co/iYTWIZzv #microsoft
apple,negative,126003967552524288,Mon Oct 17 18:37:41 +0000 2011,"Every time I try the voice control on my iPod Touch to send an iMessage, it starts playing ""Who Knew"" by Pink.  Still not Flawless @Apple"
apple,negative,125276004817190914,Sat Oct 15 18:25:01 +0000 2011,"So ""cutting the cord"" makes podcasts even harder to manage?!? No subscriptions! WTH, @Apple? http://t.co/LD2i871x #iOS5 (via @carrypad)"
google,neutral,126530487840813056,Wed Oct 19 05:29:53 +0000 2011,Google To Begin Encrypting Searches & Outbound Clicks By Default With SSL Search http://t.co/C0Ykfjla #google #search
google,neutral,126527897065373696,Wed Oct 19 05:19:36 +0000 2011,"#Android: This Is the #Samsung Galaxy Nexus, #Google's New Official Android Phone(via @Gizmodo) - The... http://t.co/wS4GS9uk"
google,irrelevant,126529001866002432,Wed Oct 19 05:23:59 +0000 2011,"AsiaClassifiedToday: Asia Family Offices to Triple, Lead Growth, Citigroup Says - BusinessWeek: As... http://t.co/71QApFD8 #asia #google"
twitter,neutral,126866562111123456,Thu Oct 20 03:45:20 +0000 2011,Follow your interests #twitter
twitter,neutral,126883597239066625,Thu Oct 20 04:53:01 +0000 2011,@codytigernord Just a reminder that you fail on #twitter
twitter,neutral,126865005009309696,Thu Oct 20 03:39:08 +0000 2011,RT @extremejohn Stuck on Facebook? I’m so sorry.  http://t.co/JcJBfZ8W #Twitter #Google  #Facebook
google,irrelevant,126519943234732032,Wed Oct 19 04:47:59 +0000 2011,#Google eBook: The way we shop is changing and marketing strategies are simply not keeping pace. http://t.co/vJBBjWhE
apple,positive,126315011600678913,Tue Oct 18 15:13:40 +0000 2011,"When you want something done right, you do it yourself... or go to @Apple. AT&T you're useless these days. #yourdaysarenumbered

"
twitter,neutral,126879506521792513,Thu Oct 20 04:36:46 +0000 2011,#JustBecause you got a few followers on #twitter don't make you a celebrity
twitter,irrelevant,126878720098177024,Thu Oct 20 04:33:38 +0000 2011,Quien anda activo por el #Twitter ahorita???
microsoft,irrelevant,126586819713310720,Wed Oct 19 09:13:44 +0000 2011,Pozdrowienia z sali A #mts2011 #Microsoft #surface obecnie  http://t.co/QfQkHAYd
apple,neutral,125690764331196416,Sun Oct 16 21:53:08 +0000 2011,Waiting patiently for me at the @apple store. @Badog420 http://t.co/NaFaeXuh
twitter,neutral,126880102226206720,Thu Oct 20 04:39:08 +0000 2011,"RT ""@RobyQQ: Your #Twitter followers either like you for your sense of humor or sex appeal."" -- I guess, I'm funny then... LOL!"
microsoft,irrelevant,126684849934303233,Wed Oct 19 15:43:16 +0000 2011,CES 2012 Keynotes erneut mit erstklassiger Besetzung (http://t.co/0R0ULAPk) #ces #Daimler #Microsoft
google,irrelevant,126533119573630976,Wed Oct 19 05:40:21 +0000 2011,"ну собственно, товарищи, фотки интерфейса #Google #GalaxyNexus кто еще не видел: http://t.co/NS2jNRL7"
twitter,irrelevant,126861782378745856,Thu Oct 20 03:26:20 +0000 2011,Hola! bienvenidos al mundo en cuando #twitter se convierte en una adicción y no podés estar un día sin entrar ... ahhh
apple,neutral,126380323733909504,Tue Oct 18 19:33:11 +0000 2011,@Jake_Gyllenhaal So you've made up with @Apple?
twitter,irrelevant,126861717790658561,Thu Oct 20 03:26:05 +0000 2011,kk eu queria muito mudar  meu #BG aqui do #twitter :D
twitter,neutral,126863571912114177,Thu Oct 20 03:33:27 +0000 2011,I can live without facebook. just #twitter and #tumblr and #youtube proven and tested. LOL give me back my facebook nowww! LOL
apple,negative,125657359841361920,Sun Oct 16 19:40:23 +0000 2011,"@nansen Man, that sux! @apple io5 upgrade a total #fail for you!"
google,neutral,126494645403398145,Wed Oct 19 03:07:28 +0000 2011,I just noticed that #google+ has introduced real time search.
google,neutral,126521973672120320,Wed Oct 19 04:56:03 +0000 2011,How to use Google Alerts to... http://t.co/crMAaAGQ #seo #search #google #hack #sem #it #business #web #marketing #online #yes #hot #winning
google,irrelevant,126490589125550080,Wed Oct 19 02:51:21 +0000 2011,サムスン、Googleと共同でGoogleリファレンス機「Galaxy Nexus」を正式発表、11月に世界各地で発売　http://t.co/zwSUFuez #androidjp #samsung #google #galaxynexus
twitter,irrelevant,126865416671862785,Thu Oct 20 03:40:47 +0000 2011,Con tanto estudio me olvide de #twitter
microsoft,neutral,126653861371973632,Wed Oct 19 13:40:08 +0000 2011,TODAY! Come along to #Microsoft Office & #ECDL Open Evening at #Pitman #Training #Cheltenham from 4pm to 7.30pm - http://t.co/fBoej2vd
microsoft,neutral,126713203240607744,Wed Oct 19 17:35:56 +0000 2011,RT @DaveBakerD2L: RT @goVHS: #Microsoft has just released a case study featuring @goVHS and @Desire2Learn. http://t.co/iG4Qm3Sn #goVHS #D2L
google,irrelevant,126491807205965825,Wed Oct 19 02:56:11 +0000 2011,Alguien dejara de trabajar en #Samsung o #Google
apple,negative,125679166015283203,Sun Oct 16 21:07:02 +0000 2011,"Clarence Thomas must have designed the new OSX lion, tossing decades of workflow standards, @apple bring back “save as”! #autoSaveSucks"
microsoft,irrelevant,126752126880858112,Wed Oct 19 20:10:36 +0000 2011,RT @DonChambitas: Busco más Desarrolladores C# con experiencia también en #Testing para proyecto en #Microsoft http://t.co/IHKhqUQ8 #net ...
google,irrelevant,126489892678144000,Wed Oct 19 02:48:35 +0000 2011,Panoramique implémenté :o #android #google #nexusprime &lt;3 j'ai envie du tel mnt
twitter,neutral,126863392764989440,Thu Oct 20 03:32:44 +0000 2011,@dellmanning Its always on this #Twitter shit doe
apple,neutral,125367492976717824,Sun Oct 16 00:28:34 +0000 2011,@apple http://t.co/awASwV5u
twitter,neutral,126879068800024576,Thu Oct 20 04:35:01 +0000 2011,@95hm You can directly share your #Facebook photos on #Twitter with http://t.co/wYD5RnxN
twitter,neutral,126861630695940096,Thu Oct 20 03:25:44 +0000 2011,@HOLLYcash mann u can have ah olelady but them hoes for everybody son I been doin dis u stop catchin feelings its #twitter
microsoft,neutral,126748146582818816,Wed Oct 19 19:54:47 +0000 2011,http://t.co/gAPEyL5N #Harmonix #Microsoft
google,irrelevant,126515608887115776,Wed Oct 19 04:30:46 +0000 2011,ملخص مؤتمر سامسونج وقوقل عن نظام اندرويد 4 الجديد http://t.co/enpWtGb4 #android  #android_ar  #google #samsung
twitter,neutral,126880571233280000,Thu Oct 20 04:41:00 +0000 2011,High as a mother fucker I'm addicted to #Twitter can't even go to sleep lol
twitter,irrelevant,126877589955543040,Thu Oct 20 04:29:09 +0000 2011,Ella dice que yo soy su Niño del #Twitter *-----*
twitter,neutral,126867147673714688,Thu Oct 20 03:47:39 +0000 2011,Ways in which you can use #Twitter to your professional advantage http://t.co/E3xK1w67 @writeychap
google,irrelevant,126526019208351744,Wed Oct 19 05:12:08 +0000 2011,HANBELL SCREW COMPRESSORS MAINTENANCE MANUAL pdf ebook:  http://t.co/m4T1kxiz #google
apple,neutral,126330155441467392,Tue Oct 18 16:13:50 +0000 2011,#motoactiv? Methinks @apple and maybe @Nike are already prepping lawsuits
twitter,negative,126870358816067584,Thu Oct 20 04:00:25 +0000 2011,"RT @mixedchik22: #Twitter.... Side Affects include: Procrastination, No Sleep, Unable to Focus on ANYTHING, Subtweeting, RT, TT, and Low ..."
apple,neutral,126078565346312192,Mon Oct 17 23:34:07 +0000 2011,Found out the hard way today that @webex does not work with @apple ios5 yet when you are following a link for a meeting..
google,positive,126493192110612480,Wed Oct 19 03:01:41 +0000 2011,Soon. Getting ready for the party. #google #android #icecreamsandwich http://t.co/eZjCzLt6
apple,negative,126388023725268992,Tue Oct 18 20:03:47 +0000 2011,"Boy, could @apple make it any harder to put my purchased music from the cloud on to my new macbook pro? ""You must authorize this computer…"""
twitter,irrelevant,126870079798378497,Thu Oct 20 03:59:18 +0000 2011,Ala tengo a #twitter asi o mas abandonado :$
microsoft,irrelevant,126786402837995521,Wed Oct 19 22:26:48 +0000 2011,Saints Row: The Third and doughnuts for dinner http://t.co/TYP67KqF #microsoft #pc #playstation #ps3
microsoft,irrelevant,126650101304262656,Wed Oct 19 13:25:11 +0000 2011,En daar gaan we weer: *pakt vergrootglas erbij* zoeken naar die leuke nieuwe collega! http://t.co/jy7fBeID #vacature #microsoft
google,neutral,126497822009860096,Wed Oct 19 03:20:05 +0000 2011,"#Advertising #Blog Today's blog covers the #IGen and #Google's ""Parisian Love"" Debating with @smarch323 for your votes! http://t.co/x3JY4b2L"
microsoft,neutral,126686111656448000,Wed Oct 19 15:48:17 +0000 2011,#Microsoft should follow suit with #Bing and #Windows Live http://t.co/9s0f4SNn
google,neutral,126530795987939328,Wed Oct 19 05:31:07 +0000 2011,"#seo #serps Ballmer: 70% Of The Time, Google & Bing Are The Same, So Try Bing! by @dannysullivan http://t.co/ZE9AiMYI #google #yahoo #bing"
microsoft,irrelevant,126660622883631104,Wed Oct 19 14:07:00 +0000 2011,Vos mises à jour ne s'installent pas! Posez vos questions sur #Microsoft Windows Update sur le site de support ici: http://t.co/tazYoDb8 ^IT
twitter,irrelevant,126862852681240576,Thu Oct 20 03:30:35 +0000 2011,Hasta mañana #Twitter
google,neutral,126520984122572801,Wed Oct 19 04:52:07 +0000 2011,"#Google confirms #Nexus S will get #Ice_Cream_Sandwich -- for real this time (#Gingerbread devices, too) http://t.co/4x69YDfE"
microsoft,irrelevant,126653276040073216,Wed Oct 19 13:37:48 +0000 2011,#microsoft intervista #vivido sul #cloud http://t.co/ky65puA2
microsoft,neutral,126593450253623297,Wed Oct 19 09:40:05 +0000 2011,#Microsoft to Require yearly #Sustainability Reporting by Vendors http://t.co/71Rm0QOT via @CaelusGreenRoom #CSR #GMIC
google,positive,126493034014720000,Wed Oct 19 03:01:04 +0000 2011,iPhone users find the nearest trash for your device it's the correct place ! #Android #Apple #Google #iPhone
microsoft,positive,126767508253454336,Wed Oct 19 21:11:43 +0000 2011,"In terms of unified communications giants, really surprised to see how underrated #Microsoft is"
